,contract_date,date,futures_id,price,volume
0,202505,2025-05-03 00:00:00,TX,20826.0,2
1,202505,2025-05-03 00:00:00,TX,20828.0,2
2,202505,2025-05-03 00:00:00,TX,20826.0,2
3,202505,2025-05-03 00:00:00,TX,20828.0,2
4,202505,2025-05-03 00:00:00,TX,20829.0,6
5,202505,2025-05-03 00:00:00,TX,20829.0,4
6,202505,2025-05-03 00:00:02,TX,20830.0,4
7,202505,2025-05-03 00:00:02,TX,20830.0,2
8,202505,2025-05-03 00:00:02,TX,20830.0,2
9,202505,2025-05-03 00:00:02,TX,20829.0,2
10,202505,2025-05-03 00:00:10,TX,20828.0,2
11,202505,2025-05-03 00:00:12,TX,20826.0,2
12,202505,2025-05-03 00:00:12,TX,20826.0,2
13,202505,2025-05-03 00:00:16,TX,20826.0,2
14,202505,2025-05-03 00:00:18,TX,20826.0,2
15,202505,2025-05-03 00:00:18,TX,20826.0,2
16,202505,2025-05-03 00:00:19,TX,20825.0,2
17,202505,2025-05-03 00:00:19,TX,20825.0,4
18,202505,2025-05-03 00:00:19,TX,20825.0,2
19,202505,2025-05-03 00:00:19,TX,20825.0,2
20,202505,2025-05-03 00:00:20,TX,20824.0,2
21,202505,2025-05-03 00:00:21,TX,20824.0,2
22,202505,2025-05-03 00:00:22,TX,20823.0,2
23,202505,2025-05-03 00:00:22,TX,20823.0,2
24,202505,2025-05-03 00:00:22,TX,20823.0,2
25,202505,2025-05-03 00:00:22,TX,20823.0,2
26,202505,2025-05-03 00:00:22,TX,20825.0,2
27,202505,2025-05-03 00:00:22,TX,20826.0,2
28,202505,2025-05-03 00:00:24,TX,20825.0,2
29,202505,2025-05-03 00:00:28,TX,20825.0,2
30,202505,2025-05-03 00:00:28,TX,20825.0,2
31,202505,2025-05-03 00:00:28,TX,20825.0,2
32,202505,2025-05-03 00:00:28,TX,20825.0,2
33,202505,2025-05-03 00:00:34,TX,20826.0,2
34,202505,2025-05-03 00:00:35,TX,20825.0,2
35,202506,2025-05-03 00:00:36,TX,20740.0,2
36,202505,2025-05-03 00:00:37,TX,20828.0,4
37,202505,2025-05-03 00:00:39,TX,20826.0,2
38,202505,2025-05-03 00:00:41,TX,20828.0,2
39,202505,2025-05-03 00:00:41,TX,20829.0,4
40,202505,2025-05-03 00:00:42,TX,20826.0,2
41,202505,2025-05-03 00:00:42,TX,20826.0,2
42,202505,2025-05-03 00:00:43,TX,20825.0,2
43,202505,2025-05-03 00:00:46,TX,20824.0,2
44,202505,2025-05-03 00:00:47,TX,20823.0,2
45,202505,2025-05-03 00:00:51,TX,20822.0,2
46,202505,2025-05-03 00:00:51,TX,20822.0,2
47,202505,2025-05-03 00:00:52,TX,20823.0,2
48,202505,2025-05-03 00:00:56,TX,20823.0,2
49,202505,2025-05-03 00:00:57,TX,20822.0,2
50,202505,2025-05-03 00:00:57,TX,20822.0,2
51,202505,2025-05-03 00:00:57,TX,20822.0,2
52,202505,2025-05-03 00:01:00,TX,20821.0,2
53,202505,2025-05-03 00:01:00,TX,20821.0,2
54,202505,2025-05-03 00:01:00,TX,20820.0,2
55,202505,2025-05-03 00:01:00,TX,20820.0,2
56,202505,2025-05-03 00:01:00,TX,20820.0,2
57,202505,2025-05-03 00:01:00,TX,20821.0,4
58,202505,2025-05-03 00:01:00,TX,20821.0,2
59,202505,2025-05-03 00:01:01,TX,20821.0,2
60,202505,2025-05-03 00:01:01,TX,20821.0,4
61,202505,2025-05-03 00:01:01,TX,20821.0,2
62,202505,2025-05-03 00:01:01,TX,20822.0,2
63,202505,2025-05-03 00:01:01,TX,20823.0,8
64,202505,2025-05-03 00:01:01,TX,20823.0,4
65,202505,2025-05-03 00:01:01,TX,20825.0,8
66,202505,2025-05-03 00:01:01,TX,20825.0,2
67,202505,2025-05-03 00:01:01,TX,20824.0,4
68,202505,2025-05-03 00:01:01,TX,20825.0,4
69,202505,2025-05-03 00:01:01,TX,20825.0,2
70,202505,2025-05-03 00:01:01,TX,20825.0,2
71,202505,2025-05-03 00:01:01,TX,20825.0,2
72,202505,2025-05-03 00:01:01,TX,20826.0,2
73,202505,2025-05-03 00:01:01,TX,20826.0,2
74,202505,2025-05-03 00:01:01,TX,20826.0,2
75,202505,2025-05-03 00:01:01,TX,20826.0,2
76,202505,2025-05-03 00:01:02,TX,20827.0,4
77,202505,2025-05-03 00:01:02,TX,20828.0,4
78,202505,2025-05-03 00:01:02,TX,20827.0,6
79,202505,2025-05-03 00:01:02,TX,20828.0,2
80,202505,2025-05-03 00:01:02,TX,20825.0,2
81,202505,2025-05-03 00:01:02,TX,20825.0,2
82,202505,2025-05-03 00:01:03,TX,20824.0,2
83,202505,2025-05-03 00:01:03,TX,20825.0,2
84,202505,2025-05-03 00:01:03,TX,20826.0,10
85,202505,2025-05-03 00:01:03,TX,20827.0,22
86,202505,2025-05-03 00:01:03,TX,20828.0,10
87,202505,2025-05-03 00:01:03,TX,20829.0,2
88,202505,2025-05-03 00:01:03,TX,20830.0,4
89,202505,2025-05-03 00:01:03,TX,20830.0,4
90,202505,2025-05-03 00:01:03,TX,20830.0,2
91,202505,2025-05-03 00:01:03,TX,20831.0,6
92,202505,2025-05-03 00:01:03,TX,20832.0,2
93,202505,2025-05-03 00:01:03,TX,20832.0,4
94,202505,2025-05-03 00:01:03,TX,20834.0,2
95,202505,2025-05-03 00:01:03,TX,20834.0,2
96,202505,2025-05-03 00:01:03,TX,20835.0,12
97,202505,2025-05-03 00:01:03,TX,20836.0,2
98,202505,2025-05-03 00:01:03,TX,20836.0,8
99,202505,2025-05-03 00:01:03,TX,20836.0,14
100,202505,2025-05-03 00:01:03,TX,20836.0,2
101,202505,2025-05-03 00:01:03,TX,20836.0,2
102,202505,2025-05-03 00:01:03,TX,20835.0,2
103,202505,2025-05-03 00:01:03,TX,20835.0,2
104,202505,2025-05-03 00:01:03,TX,20835.0,2
105,202505,2025-05-03 00:01:03,TX,20835.0,2
106,202505,2025-05-03 00:01:03,TX,20836.0,2
107,202505,2025-05-03 00:01:03,TX,20835.0,2
108,202505,2025-05-03 00:01:03,TX,20836.0,2
109,202505,2025-05-03 00:01:03,TX,20836.0,2
110,202505,2025-05-03 00:01:03,TX,20835.0,2
111,202505,2025-05-03 00:01:03,TX,20835.0,2
112,202505,2025-05-03 00:01:03,TX,20836.0,2
113,202505,2025-05-03 00:01:03,TX,20835.0,2
114,202505,2025-05-03 00:01:03,TX,20835.0,2
115,202505,2025-05-03 00:01:03,TX,20836.0,2
116,202505,2025-05-03 00:01:03,TX,20835.0,2
117,202505,2025-05-03 00:01:03,TX,20834.0,2
118,202505,2025-05-03 00:01:03,TX,20834.0,2
119,202505,2025-05-03 00:01:03,TX,20833.0,2
120,202505,2025-05-03 00:01:03,TX,20833.0,2
121,202505,2025-05-03 00:01:03,TX,20833.0,2
122,202505,2025-05-03 00:01:03,TX,20830.0,2
123,202505,2025-05-03 00:01:03,TX,20830.0,2
124,202505,2025-05-03 00:01:03,TX,20832.0,2
125,202505,2025-05-03 00:01:03,TX,20832.0,2
126,202505,2025-05-03 00:01:03,TX,20833.0,4
127,202505,2025-05-03 00:01:03,TX,20834.0,14
128,202505,2025-05-03 00:01:03,TX,20835.0,18
129,202505,2025-05-03 00:01:03,TX,20837.0,4
130,202505,2025-05-03 00:01:03,TX,20838.0,8
131,202505,2025-05-03 00:01:03,TX,20839.0,4
132,202505,2025-05-03 00:01:03,TX,20839.0,2
133,202505,2025-05-03 00:01:03,TX,20840.0,2
134,202505,2025-05-03 00:01:03,TX,20840.0,4
135,202505,2025-05-03 00:01:03,TX,20841.0,2
136,202505,2025-05-03 00:01:03,TX,20841.0,2
137,202505,2025-05-03 00:01:03,TX,20840.0,2
138,202505,2025-05-03 00:01:03,TX,20840.0,2
139,202505,2025-05-03 00:01:03,TX,20840.0,2
140,202505,2025-05-03 00:01:03,TX,20840.0,2
141,202505,2025-05-03 00:01:03,TX,20840.0,2
142,202505,2025-05-03 00:01:03,TX,20840.0,2
143,202505,2025-05-03 00:01:03,TX,20840.0,2
144,202505,2025-05-03 00:01:03,TX,20839.0,2
145,202505,2025-05-03 00:01:03,TX,20839.0,2
146,202505,2025-05-03 00:01:03,TX,20839.0,2
147,202505,2025-05-03 00:01:03,TX,20840.0,2
148,202505,2025-05-03 00:01:03,TX,20840.0,2
149,202505,2025-05-03 00:01:03,TX,20840.0,2
150,202505,2025-05-03 00:01:03,TX,20840.0,2
151,202505,2025-05-03 00:01:03,TX,20840.0,2
152,202505,2025-05-03 00:01:03,TX,20842.0,2
153,202505,2025-05-03 00:01:03,TX,20843.0,2
154,202505,2025-05-03 00:01:03,TX,20839.0,2
155,202505,2025-05-03 00:01:03,TX,20839.0,2
156,202505,2025-05-03 00:01:03,TX,20841.0,2
157,202505,2025-05-03 00:01:03,TX,20842.0,2
158,202505,2025-05-03 00:01:03,TX,20843.0,10
159,202505,2025-05-03 00:01:03,TX,20844.0,6
160,202505,2025-05-03 00:01:03,TX,20845.0,6
161,202505,2025-05-03 00:01:03,TX,20844.0,2
162,202505,2025-05-03 00:01:03,TX,20842.0,2
163,202505,2025-05-03 00:01:03,TX,20842.0,2
164,202505,2025-05-03 00:01:03,TX,20842.0,2
165,202505,2025-05-03 00:01:03,TX,20840.0,2
166,202505,2025-05-03 00:01:03,TX,20843.0,2
167,202505,2025-05-03 00:01:03,TX,20840.0,2
168,202506,2025-05-03 00:01:03,TX,20740.0,2
169,202505,2025-05-03 00:01:04,TX,20842.0,2
170,202505,2025-05-03 00:01:04,TX,20842.0,2
171,202505,2025-05-03 00:01:04,TX,20842.0,2
172,202505,2025-05-03 00:01:04,TX,20843.0,6
173,202505,2025-05-03 00:01:04,TX,20844.0,12
174,202505,2025-05-03 00:01:04,TX,20845.0,12
175,202505,2025-05-03 00:01:04,TX,20846.0,10
176,202505,2025-05-03 00:01:04,TX,20847.0,14
177,202505,2025-05-03 00:01:04,TX,20848.0,20
178,202505,2025-05-03 00:01:04,TX,20849.0,8
179,202505,2025-05-03 00:01:04,TX,20850.0,2
180,202505,2025-05-03 00:01:04,TX,20849.0,2
181,202505,2025-05-03 00:01:04,TX,20850.0,2
182,202505,2025-05-03 00:01:04,TX,20850.0,4
183,202505,2025-05-03 00:01:04,TX,20850.0,2
184,202505,2025-05-03 00:01:04,TX,20850.0,2
185,202505,2025-05-03 00:01:04,TX,20850.0,18
186,202505,2025-05-03 00:01:04,TX,20850.0,2
187,202505,2025-05-03 00:01:04,TX,20850.0,2
188,202505,2025-05-03 00:01:04,TX,20850.0,2
189,202505,2025-05-03 00:01:04,TX,20850.0,2
190,202505,2025-05-03 00:01:04,TX,20850.0,2
191,202505,2025-05-03 00:01:04,TX,20849.0,2
192,202505,2025-05-03 00:01:04,TX,20851.0,2
193,202505,2025-05-03 00:01:04,TX,20851.0,2
194,202505,2025-05-03 00:01:04,TX,20851.0,2
195,202505,2025-05-03 00:01:04,TX,20851.0,14
196,202505,2025-05-03 00:01:04,TX,20850.0,2
197,202505,2025-05-03 00:01:04,TX,20850.0,2
198,202505,2025-05-03 00:01:04,TX,20850.0,2
199,202505,2025-05-03 00:01:04,TX,20850.0,2
200,202505,2025-05-03 00:01:04,TX,20851.0,2
201,202505,2025-05-03 00:01:04,TX,20851.0,2
202,202505,2025-05-03 00:01:04,TX,20850.0,2
