,contract_date,date,futures_id,price,volume
0,202505,2025-05-09 00:00:00,TX,20765.0,2
1,202505,2025-05-09 00:00:00,TX,20766.0,2
2,202505,2025-05-09 00:00:00,TX,20765.0,2
3,202505,2025-05-09 00:00:00,TX,20766.0,2
4,202505,2025-05-09 00:00:00,TX,20764.0,2
5,202505,2025-05-09 00:00:00,TX,20764.0,2
6,202505,2025-05-09 00:00:00,TX,20766.0,4
7,202505,2025-05-09 00:00:00,TX,20767.0,4
8,202505,2025-05-09 00:00:00,TX,20767.0,4
9,202505,2025-05-09 00:00:00,TX,20767.0,2
10,202505,2025-05-09 00:00:00,TX,20767.0,2
11,202505,2025-05-09 00:00:00,TX,20767.0,6
12,202505,2025-05-09 00:00:00,TX,20767.0,2
13,202505,2025-05-09 00:00:00,TX,20766.0,2
14,202505,2025-05-09 00:00:01,TX,20767.0,2
15,202505,2025-05-09 00:00:01,TX,20767.0,2
16,202505,2025-05-09 00:00:01,TX,20767.0,2
17,202505,2025-05-09 00:00:01,TX,20767.0,2
18,202505,2025-05-09 00:00:01,TX,20768.0,2
19,202505,2025-05-09 00:00:01,TX,20768.0,2
20,202505,2025-05-09 00:00:01,TX,20768.0,2
21,202505,2025-05-09 00:00:01,TX,20766.0,2
22,202505,2025-05-09 00:00:01,TX,20769.0,2
23,202505,2025-05-09 00:00:01,TX,20769.0,2
24,202505,2025-05-09 00:00:01,TX,20769.0,2
25,202505,2025-05-09 00:00:01,TX,20767.0,2
26,202506,2025-05-09 00:00:01,TX,20637.0,2
27,202505,2025-05-09 00:00:02,TX,20767.0,2
28,202505,2025-05-09 00:00:02,TX,20765.0,2
29,202505,2025-05-09 00:00:02,TX,20767.0,2
30,202505,2025-05-09 00:00:02,TX,20768.0,4
31,202505,2025-05-09 00:00:02,TX,20766.0,2
32,202505,2025-05-09 00:00:04,TX,20767.0,2
33,202505,2025-05-09 00:00:05,TX,20768.0,2
34,202505,2025-05-09 00:00:09,TX,20764.0,10
35,202505,2025-05-09 00:00:09,TX,20764.0,2
36,202505,2025-05-09 00:00:10,TX,20764.0,2
37,202505,2025-05-09 00:00:10,TX,20766.0,2
38,202505,2025-05-09 00:00:14,TX,20768.0,6
39,202505,2025-05-09 00:00:14,TX,20768.0,2
40,202505,2025-05-09 00:00:14,TX,20768.0,2
41,202505,2025-05-09 00:00:15,TX,20769.0,2
42,202505,2025-05-09 00:00:18,TX,20769.0,4
43,202505,2025-05-09 00:00:18,TX,20770.0,18
44,202505,2025-05-09 00:00:18,TX,20770.0,2
45,202506,2025-05-09 00:00:18,TX,20638.0,2
46,202505,2025-05-09 00:00:19,TX,20771.0,4
47,202505,2025-05-09 00:00:19,TX,20772.0,2
48,202505,2025-05-09 00:00:20,TX,20771.0,4
49,202505,2025-05-09 00:00:21,TX,20771.0,2
50,202505,2025-05-09 00:00:21,TX,20772.0,4
51,202505,2025-05-09 00:00:22,TX,20771.0,2
52,202505,2025-05-09 00:00:22,TX,20772.0,2
53,202505,2025-05-09 00:00:23,TX,20773.0,2
54,202505,2025-05-09 00:00:23,TX,20773.0,2
55,202505,2025-05-09 00:00:23,TX,20773.0,4
56,202505,2025-05-09 00:00:23,TX,20773.0,2
57,202505,2025-05-09 00:00:24,TX,20773.0,6
